date,store_id,product_category,units_sold,unit_price,revenue,promotion,day_of_week,month,is_holiday
2023-03-12,3,home,13,59.02,767.26,0,6,3,0
2023-03-12,1,home,11,51.76,569.36,1,6,3,0
2023-03-12,5,sports,9,44.32,398.88,0,6,3,0
2023-03-12,1,home,7,57.03,399.21,0,6,3,0
2023-03-12,4,sports,6,58.85,353.1,0,6,3,0
2023-03-12,5,clothing,31,59.04,1830.24,1,6,3,0
2023-03-13,3,clothing,23,51.25,1178.75,0,0,3,0
2023-03-13,1,food,51,10.8,550.8,0,0,3,0
2023-03-13,5,home,8,76.15,609.2,0,0,3,0
2023-03-13,5,clothing,24,42.32,1015.68,1,0,3,0
2023-03-13,3,clothing,24,33.38,801.12,0,0,3,0
2023-03-13,5,clothing,27,57.32,1547.64,0,0,3,0
2023-03-14,2,home,9,58.75,528.75,0,1,3,0
2023-03-14,1,clothing,17,57.89,984.13,0,1,3,0
2023-03-14,5,food,64,10.27,657.28,0,1,3,0
2023-03-14,1,food,45,11.4,513.0,0,1,3,0
2023-03-14,2,electronics,17,146.1,2483.7,1,1,3,0
2023-03-14,5,clothing,30,50.2,1506.0,1,1,3,0
2023-03-14,5,clothing,27,47.47,1281.69,0,1,3,0
2023-03-14,1,electronics,10,153.32,1533.2,0,1,3,0
2023-03-15,4,home,16,76.12,1217.92,0,2,3,0
2023-03-15,1,clothing,19,32.14,610.66,1,2,3,0
2023-03-15,5,sports,11,48.43,532.73,0,2,3,0
2023-03-15,5,sports,16,53.47,855.52,1,2,3,0
2023-03-15,4,food,44,11.71,515.24,0,2,3,0
2023-03-15,1,home,13,69.62,905.06,0,2,3,0
2023-03-15,1,food,48,7.63,366.24,0,2,3,0
2023-03-16,3,electronics,14,160.59,2248.26,0,3,3,0
2023-03-16,3,home,8,80.68,645.44,0,3,3,0
2023-03-16,3,home,10,74.88,748.8,0,3,3,0
2023-03-16,5,sports,9,40.5,364.5,1,3,3,0
2023-03-16,3,sports,12,56.46,677.52,0,3,3,0
2023-03-16,5,food,46,9.22,424.12,0,3,3,0
2023-03-16,5,food,47,11.3,531.1,0,3,3,0
2023-03-16,4,home,9,85.05,765.45,0,3,3,0
2023-03-17,4,food,44,10.36,455.84,1,4,3,0
2023-03-17,3,electronics,15,128.14,1922.1,0,4,3,0
2023-03-17,1,home,13,46.44,603.72,0,4,3,0
2023-03-17,2,food,38,8.5,323.0,0,4,3,0
2023-03-17,1,home,9,70.67,636.03,0,4,3,0
2023-03-17,5,electronics,16,147.26,2356.16,0,4,3,0
2023-03-18,3,electronics,16,140.82,2253.12,0,5,3,0
2023-03-18,5,clothing,26,51.93,1350.18,0,5,3,0
2023-03-18,3,home,11,63.14,694.54,0,5,3,0
2023-03-18,4,home,14,86.18,1206.52,0,5,3,0
2023-03-18,2,sports,10,41.96,419.6,0,5,3,0
2023-03-18,4,food,43,7.67,329.81,0,5,3,0
2023-03-18,3,food,53,11.72,621.16,0,5,3,0
2023-03-18,3,food,42,12.42,521.64,0,5,3,0
2023-03-18,3,home,16,67.25,1076.0,0,5,3,0
2023-03-19,4,clothing,26,48.86,1270.36,0,6,3,0
2023-03-19,3,home,9,56.59,509.31,0,6,3,0
2023-03-19,2,clothing,30,49.68,1490.4,0,6,3,0
2023-03-19,4,electronics,18,124.32,2237.76,1,6,3,0
2023-03-19,1,electronics,12,147.12,1765.44,0,6,3,0
2023-03-19,2,sports,10,50.37,503.7,0,6,3,0
2023-03-19,5,food,43,12.53,538.79,0,6,3,0
2023-03-20,4,electronics,14,192.68,2697.52,0,0,3,0
2023-03-20,5,electronics,15,153.56,2303.4,0,0,3,0
2023-03-20,5,sports,6,51.96,311.76,0,0,3,0
2023-03-20,1,home,14,79.99,1119.86,0,0,3,0
2023-03-20,2,electronics,27,191.17,5161.59,1,0,3,0
2023-03-21,5,clothing,22,49.56,1090.32,0,1,3,0
2023-03-21,5,home,10,85.15,851.5,1,1,3,0
2023-03-21,1,sports,10,65.56,655.6,0,1,3,0
2023-03-21,4,clothing,23,49.26,1132.98,0,1,3,0
2023-03-21,2,electronics,15,174.16,2612.4,1,1,3,0
2023-03-21,2,food,42,8.62,362.04,0,1,3,0
2023-03-21,2,food,38,9.19,349.22,0,1,3,0
2023-03-21,2,food,42,11.06,464.52,0,1,3,0
2023-03-21,5,sports,6,47.33,283.98,0,1,3,0
2023-03-22,2,food,57,10.84,617.88,1,2,3,0
2023-03-22,1,clothing,23,46.54,1070.42,0,2,3,0
2023-03-22,3,food,47,11.6,545.2,0,2,3,0
2023-03-22,1,sports,9,70.83,637.47,0,2,3,0
2023-03-22,5,food,42,8.16,342.72,1,2,3,0
2023-03-22,5,electronics,10,177.88,1778.8,0,2,3,0
2023-03-23,1,home,16,65.83,1053.28,1,3,3,0
2023-03-23,5,sports,12,40.03,480.36,1,3,3,0
2023-03-23,1,sports,8,46.26,370.08,0,3,3,0
2023-03-23,2,home,7,65.77,460.39,0,3,3,0
2023-03-23,4,clothing,35,43.95,1538.25,0,3,3,0
2023-03-23,1,clothing,26,42.46,1103.96,0,3,3,0
2023-03-23,3,sports,9,51.27,461.43,0,3,3,0
2023-03-23,1,sports,12,52.79,633.48,1,3,3,0
2023-03-24,2,sports,11,58.81,646.91,0,4,3,0
2023-03-24,4,food,50,9.78,489.0,0,4,3,0
2023-03-24,4,clothing,16,47.28,756.48,0,4,3,0
2023-03-24,3,clothing,25,44.55,1113.75,0,4,3,0
2023-03-24,2,home,15,70.76,1061.4,1,4,3,0
2023-03-24,1,electronics,12,154.01,1848.12,0,4,3,0
2023-03-24,5,clothing,26,53.29,1385.54,0,4,3,0
2023-03-25,3,home,7,70.75,495.25,0,5,3,0
2023-03-25,5,sports,8,56.53,452.24,0,5,3,0
2023-03-25,3,sports,8,46.56,372.48,0,5,3,0
2023-03-25,4,electronics,17,143.17,2433.89,1,5,3,0
2023-03-25,3,home,13,70.15,911.95,0,5,3,0
2023-03-26,1,sports,12,63.63,763.56,0,6,3,0
2023-03-26,3,sports,14,48.42,677.88,0,6,3,0
2023-03-26,2,food,41,13.96,572.36,0,6,3,0
2023-03-26,1,sports,8,61.83,494.64,0,6,3,0
2023-03-26,5,clothing,29,51.07,1481.03,0,6,3,0
2023-03-26,1,clothing,23,45.85,1054.55,0,6,3,0
2023-03-26,5,electronics,12,144.97,1739.64,0,6,3,0
2023-03-26,4,food,41,8.73,357.93,0,6,3,0
2023-03-26,5,electronics,9,171.0,1539.0,0,6,3,0
2023-03-27,5,clothing,32,33.52,1072.64,1,0,3,0
2023-03-27,3,food,54,10.71,578.34,0,0,3,0
2023-03-27,5,clothing,19,42.19,801.61,0,0,3,0
2023-03-27,2,clothing,16,50.76,812.16,0,0,3,0
2023-03-27,1,clothing,33,35.95,1186.35,0,0,3,0
2023-03-28,4,sports,10,56.31,563.1,0,1,3,0
2023-03-28,3,food,36,12.55,451.8,0,1,3,0
2023-03-28,5,electronics,15,146.19,2192.85,1,1,3,0
2023-03-28,3,clothing,16,42.68,682.88,0,1,3,0
2023-03-28,4,clothing,22,45.0,990.0,0,1,3,0
2023-03-29,4,electronics,25,162.53,4063.25,1,2,3,0
2023-03-29,3,home,16,68.58,1097.28,1,2,3,0
2023-03-29,2,electronics,12,176.92,2123.04,0,2,3,0
2023-03-29,2,sports,10,42.81,428.1,0,2,3,0
2023-03-29,2,clothing,28,38.46,1076.88,1,2,3,0
2023-03-29,5,food,39,9.53,371.67,0,2,3,0
2023-03-29,1,clothing,24,52.35,1256.4,0,2,3,0
2023-03-29,5,sports,7,51.17,358.19,0,2,3,0
2023-03-29,4,electronics,11,118.59,1304.49,0,2,3,0
2023-03-30,5,clothing,18,48.98,881.64,0,3,3,0
2023-03-30,1,electronics,19,118.71,2255.49,0,3,3,0
2023-03-30,1,home,16,71.65,1146.4,0,3,3,0
2023-03-30,5,electronics,17,171.36,2913.12,0,3,3,0
2023-03-30,1,home,10,72.54,725.4,1,3,3,0
2023-03-31,3,clothing,27,52.76,1424.52,0,4,3,0
2023-03-31,2,sports,13,53.18,691.34,0,4,3,0
2023-03-31,4,food,50,9.01,450.5,0,4,3,0
2023-03-31,2,clothing,22,38.71,851.62,0,4,3,0
2023-03-31,1,electronics,13,151.33,1967.29,0,4,3,0
2023-03-31,2,clothing,19,51.4,976.6,0,4,3,0
2023-03-31,2,food,47,11.12,522.64,1,4,3,0
2023-03-31,4,electronics,14,123.27,1725.78,0,4,3,0
2023-03-31,1,home,12,50.46,605.52,0,4,3,0
2023-04-01,5,home,15,79.06,1185.9,0,5,4,0
2023-04-01,4,food,47,9.85,462.95,0,5,4,0
2023-04-01,2,sports,15,53.01,795.15,0,5,4,0
2023-04-01,4,food,68,9.08,617.44,0,5,4,0
2023-04-01,4,sports,11,57.99,637.89,0,5,4,0
2023-04-01,3,food,46,10.51,483.46,0,5,4,0
2023-04-01,5,sports,12,55.71,668.52,0,5,4,0
2023-04-01,3,food,57,14.71,838.47,0,5,4,0
2023-04-01,3,food,55,8.31,457.05,0,5,4,0
2023-04-02,4,home,18,71.44,1285.92,0,6,4,0
2023-04-02,5,clothing,30,41.59,1247.7,1,6,4,0
2023-04-02,2,home,9,53.93,485.37,0,6,4,0
2023-04-02,4,electronics,20,90.68,1813.6,0,6,4,0
2023-04-02,5,electronics,11,140.62,1546.82,0,6,4,0
2023-04-02,2,clothing,27,52.55,1418.85,0,6,4,0
2023-04-02,5,sports,10,58.12,581.2,0,6,4,0
2023-04-02,5,home,10,88.37,883.7,0,6,4,0
2023-04-03,2,sports,8,47.15,377.2,0,0,4,0
2023-04-03,4,clothing,24,43.65,1047.6,0,0,4,0
2023-04-03,3,home,12,59.96,719.52,1,0,4,0
2023-04-03,3,electronics,20,150.82,3016.4,0,0,4,0
2023-04-03,2,food,56,9.37,524.72,0,0,4,0
2023-04-03,5,clothing,22,51.36,1129.92,1,0,4,0
2023-04-03,2,clothing,27,50.9,1374.3,0,0,4,0
2023-04-03,5,clothing,26,41.84,1087.84,0,0,4,0
2023-04-03,4,home,13,57.02,741.26,0,0,4,0
2023-04-04,2,food,54,9.18,495.72,1,1,4,0
2023-04-04,5,sports,11,66.12,727.32,1,1,4,0
2023-04-04,5,food,56,12.23,684.88,1,1,4,0
2023-04-04,5,sports,8,47.87,382.96,0,1,4,0
2023-04-04,5,home,17,52.95,900.15,0,1,4,0
2023-04-04,5,sports,12,58.5,702.0,0,1,4,0
2023-04-04,5,clothing,20,43.58,871.6,0,1,4,0
2023-04-04,1,electronics,19,174.84,3321.96,0,1,4,0
2023-04-05,1,clothing,21,40.93,859.53,0,2,4,0
2023-04-05,3,electronics,16,164.05,2624.8,0,2,4,0
2023-04-05,1,home,7,73.97,517.79,0,2,4,0
2023-04-05,4,clothing,21,53.39,1121.19,0,2,4,0
2023-04-05,2,electronics,16,150.22,2403.52,0,2,4,0
2023-04-05,1,sports,5,38.66,193.3,0,2,4,0
2023-04-05,3,food,56,9.24,517.44,1,2,4,0
2023-04-05,3,home,14,83.41,1167.74,0,2,4,0
2023-04-06,1,home,6,76.85,461.1,0,3,4,0
2023-04-06,1,sports,11,52.42,576.62,0,3,4,0
2023-04-06,5,food,44,10.76,473.44,0,3,4,0
2023-04-06,2,food,52,9.39,488.28,0,3,4,0
2023-04-06,1,home,14,82.43,1154.02,0,3,4,0
2023-04-07,4,electronics,18,193.38,3480.84,0,4,4,0
2023-04-07,4,electronics,11,157.85,1736.35,0,4,4,0
2023-04-07,4,electronics,8,138.35,1106.8,0,4,4,0
2023-04-07,5,sports,6,52.53,315.18,0,4,4,0
2023-04-07,2,clothing,24,46.19,1108.56,1,4,4,0
2023-04-07,5,food,44,6.84,300.96,0,4,4,0
2023-04-07,3,food,53,9.54,505.62,0,4,4,0
2023-04-07,5,clothing,24,42.72,1025.28,0,4,4,0
2023-04-07,5,clothing,32,42.56,1361.92,1,4,4,0
2023-04-08,4,electronics,21,161.78,3397.38,0,5,4,0
2023-04-08,2,food,46,9.13,419.98,0,5,4,0
2023-04-08,4,food,44,9.46,416.24,0,5,4,0
2023-04-08,3,clothing,37,45.52,1684.24,1,5,4,0
2023-04-08,1,sports,16,56.37,901.92,1,5,4,0
2023-04-08,3,home,13,65.29,848.77,0,5,4,0
2023-04-09,3,sports,14,66.12,925.68,0,6,4,0
2023-04-09,4,clothing,38,34.74,1320.12,0,6,4,0
2023-04-09,3,food,65,9.86,640.9,0,6,4,0
2023-04-09,2,clothing,24,37.28,894.72,0,6,4,0
2023-04-09,2,home,18,70.29,1265.22,0,6,4,0
2023-04-10,1,food,55,11.56,635.8,1,0,4,0
2023-04-10,5,electronics,18,167.09,3007.62,0,0,4,0
2023-04-10,3,home,14,81.37,1139.18,0,0,4,0
2023-04-10,4,electronics,10,186.08,1860.8,0,0,4,0
2023-04-10,1,food,43,11.28,485.04,0,0,4,0
2023-04-10,5,electronics,15,109.41,1641.15,0,0,4,0
2023-04-10,4,electronics,6,105.76,634.56,0,0,4,0
2023-04-10,5,clothing,24,44.43,1066.32,0,0,4,0
2023-04-11,1,food,49,12.57,615.93,0,1,4,0
2023-04-11,4,clothing,31,28.17,873.27,1,1,4,0
2023-04-11,1,home,9,74.23,668.07,0,1,4,0
2023-04-11,5,electronics,10,132.63,1326.3,0,1,4,0
2023-04-11,3,home,19,59.81,1136.39,1,1,4,0
2023-04-11,5,electronics,16,148.17,2370.72,0,1,4,0
2023-04-12,5,sports,8,61.29,490.32,0,2,4,0
2023-04-12,3,home,23,75.36,1733.28,0,2,4,0
2023-04-12,2,clothing,26,47.37,1231.62,0,2,4,0
2023-04-12,2,sports,8,47.8,382.4,0,2,4,0
2023-04-12,5,clothing,33,46.76,1543.08,0,2,4,0
2023-04-12,3,food,56,7.07,395.92,1,2,4,0
2023-04-13,5,food,44,8.2,360.8,0,3,4,0
2023-04-13,5,home,13,82.96,1078.48,0,3,4,0
2023-04-13,2,sports,13,46.84,608.92,0,3,4,0
2023-04-13,4,food,42,10.09,423.78,0,3,4,0
2023-04-13,2,sports,11,41.49,456.39,0,3,4,0
2023-04-13,5,clothing,15,51.35,770.25,0,3,4,0
2023-04-13,3,food,51,9.84,501.84,0,3,4,0
2023-04-13,1,clothing,27,46.48,1254.96,1,3,4,0
2023-04-13,5,clothing,19,40.26,764.94,0,3,4,0
2023-04-14,5,food,46,11.01,506.46,0,4,4,0
2023-04-14,2,electronics,12,169.53,2034.36,0,4,4,0
2023-04-14,5,food,59,7.06,416.54,0,4,4,0
2023-04-14,1,electronics,20,148.88,2977.6,0,4,4,0
2023-04-14,2,clothing,26,48.29,1255.54,0,4,4,0
2023-04-14,3,food,43,12.03,517.29,0,4,4,0
2023-04-14,4,electronics,12,142.02,1704.24,1,4,4,0
2023-04-14,4,clothing,16,54.08,865.28,0,4,4,0
2023-04-15,5,electronics,19,121.61,2310.59,0,5,4,0
2023-04-15,4,home,21,75.29,1581.09,1,5,4,0
2023-04-15,4,food,53,9.4,498.2,0,5,4,0
2023-04-15,5,electronics,9,147.4,1326.6,0,5,4,0
2023-04-15,2,electronics,26,129.48,3366.48,0,5,4,0
2023-04-15,5,sports,11,51.29,564.19,0,5,4,0
2023-04-16,5,electronics,10,127.39,1273.9,0,6,4,0
2023-04-16,5,home,10,78.94,789.4,0,6,4,0
2023-04-16,4,food,67,8.15,546.05,0,6,4,0
2023-04-16,2,food,75,9.1,682.5,0,6,4,0
2023-04-16,2,food,62,9.54,591.48,0,6,4,0
2023-04-16,1,clothing,35,41.17,1440.95,1,6,4,0
2023-04-17,1,home,15,78.72,1180.8,0,0,4,0
2023-04-17,4,clothing,25,56.66,1416.5,0,0,4,0
2023-04-17,4,food,46,7.78,357.88,0,0,4,0
2023-04-17,2,electronics,14,130.29,1824.06,1,0,4,0
2023-04-17,2,clothing,22,52.74,1160.28,0,0,4,0
2023-04-17,5,sports,12,53.01,636.12,1,0,4,0
2023-04-17,5,food,52,10.0,520.0,0,0,4,0
2023-04-17,2,sports,12,59.31,711.72,0,0,4,0
2023-04-17,2,food,47,8.16,383.52,0,0,4,0
2023-04-18,2,home,10,93.25,932.5,0,1,4,0
2023-04-18,2,clothing,17,48.75,828.75,0,1,4,0
2023-04-18,2,electronics,19,134.43,2554.17,1,1,4,0
2023-04-18,3,sports,10,60.66,606.6,0,1,4,0
2023-04-18,1,clothing,18,50.54,909.72,0,1,4,0
2023-04-19,1,sports,12,47.05,564.6,0,2,4,0
2023-04-19,3,sports,13,55.52,721.76,1,2,4,0
2023-04-19,4,food,44,8.28,364.32,1,2,4,0
2023-04-19,5,home,10,64.22,642.2,0,2,4,0
2023-04-19,2,food,68,10.9,741.2,0,2,4,0
2023-04-19,4,clothing,19,47.56,903.64,0,2,4,0
2023-04-19,5,sports,7,54.16,379.12,0,2,4,0
2023-04-19,1,food,44,10.41,458.04,0,2,4,0
2023-04-19,2,home,13,75.6,982.8,0,2,4,0
2023-04-20,2,electronics,14,119.28,1669.92,0,3,4,0
2023-04-20,1,food,47,11.04,518.88,0,3,4,0
2023-04-20,1,sports,8,59.81,478.48,0,3,4,0
2023-04-20,3,sports,14,51.94,727.16,1,3,4,0
2023-04-20,1,food,44,10.98,483.12,0,3,4,0
2023-04-21,2,clothing,28,36.45,1020.6,0,4,4,0
2023-04-21,2,sports,16,54.44,871.04,0,4,4,0
2023-04-21,1,home,6,85.26,511.56,0,4,4,0
2023-04-21,2,food,43,7.15,307.45,0,4,4,0
2023-04-21,4,clothing,26,42.39,1102.14,1,4,4,0
2023-04-22,3,food,54,10.16,548.64,0,5,4,0
2023-04-22,1,home,14,70.6,988.4,0,5,4,0
2023-04-22,5,electronics,19,143.69,2730.11,0,5,4,0
2023-04-22,2,clothing,24,53.52,1284.48,0,5,4,0
2023-04-22,3,electronics,13,154.95,2014.35,0,5,4,0
2023-04-22,4,home,11,59.53,654.83,0,5,4,0
2023-04-22,1,sports,19,50.52,959.88,1,5,4,0
2023-04-22,1,sports,11,54.54,599.94,0,5,4,0
2023-04-23,3,sports,12,38.04,456.48,0,6,4,0
2023-04-23,3,sports,13,74.4,967.2,0,6,4,0
2023-04-23,3,sports,6,59.27,355.62,0,6,4,0
2023-04-23,1,clothing,31,38.39,1190.09,0,6,4,0
2023-04-23,4,food,47,11.21,526.87,0,6,4,0
2023-04-23,3,clothing,21,44.91,943.11,1,6,4,0
2023-04-23,4,home,14,66.01,924.14,0,6,4,0
2023-04-23,3,clothing,25,32.38,809.5,0,6,4,0
2023-04-24,4,electronics,11,128.49,1413.39,1,0,4,0
2023-04-24,4,home,12,73.87,886.44,0,0,4,0
2023-04-24,4,home,12,49.14,589.68,0,0,4,0
2023-04-24,5,electronics,16,146.04,2336.64,0,0,4,0
2023-04-24,2,food,37,14.03,519.11,0,0,4,0
2023-04-24,2,food,64,11.23,718.72,1,0,4,0
2023-04-24,5,clothing,29,45.32,1314.28,0,0,4,0
2023-04-25,5,food,50,6.66,333.0,0,1,4,0
2023-04-25,3,food,52,8.06,419.12,0,1,4,0
2023-04-25,4,sports,7,53.81,376.67,0,1,4,0
2023-04-25,2,clothing,29,51.62,1496.98,0,1,4,0
2023-04-25,2,clothing,33,35.54,1172.82,0,1,4,0
2023-04-25,4,food,49,8.88,435.12,0,1,4,0
2023-04-25,3,clothing,19,35.98,683.62,0,1,4,0
2023-04-25,4,electronics,17,157.34,2674.78,0,1,4,0
2023-04-26,1,clothing,25,35.61,890.25,0,2,4,0
2023-04-26,1,electronics,15,189.65,2844.75,1,2,4,0
2023-04-26,2,food,44,9.8,431.2,0,2,4,0
2023-04-26,2,home,9,82.0,738.0,0,2,4,0
2023-04-26,1,clothing,15,51.86,777.9,0,2,4,0
2023-04-26,3,food,51,11.16,569.16,0,2,4,0
2023-04-26,2,food,42,10.56,443.52,0,2,4,0
2023-04-26,5,food,47,10.51,493.97,1,2,4,0
2023-04-26,4,electronics,9,155.14,1396.26,0,2,4,0
2023-04-27,4,food,43,13.25,569.75,0,3,4,0
2023-04-27,4,home,15,77.32,1159.8,0,3,4,0
2023-04-27,5,food,50,12.4,620.0,0,3,4,0
2023-04-27,3,clothing,27,51.51,1390.77,0,3,4,0
2023-04-27,1,clothing,13,48.59,631.67,0,3,4,0
2023-04-27,2,electronics,13,129.4,1682.2,0,3,4,0
2023-04-27,5,electronics,16,194.05,3104.8,0,3,4,0
2023-04-28,4,home,12,50.9,610.8,1,4,4,0
2023-04-28,2,electronics,10,166.72,1667.2,0,4,4,0
2023-04-28,5,food,47,9.68,454.96,0,4,4,0
2023-04-28,1,sports,13,55.69,723.97,0,4,4,0
2023-04-28,3,sports,6,46.17,277.02,0,4,4,0
2023-04-28,5,electronics,18,164.1,2953.8,1,4,4,0
2023-04-28,2,home,13,67.08,872.04,0,4,4,0
2023-04-29,2,home,13,58.72,763.36,0,5,4,0
2023-04-29,1,clothing,27,45.54,1229.58,0,5,4,0
2023-04-29,4,sports,9,53.88,484.92,1,5,4,0
2023-04-29,4,home,15,75.44,1131.6,0,5,4,0
2023-04-29,1,food,53,9.6,508.8,0,5,4,0
2023-04-29,3,food,61,9.89,603.29,0,5,4,0
2023-04-29,2,food,65,10.21,663.65,1,5,4,0
2023-04-29,3,electronics,19,152.19,2891.61,0,5,4,0
2023-04-30,4,clothing,32,51.97,1663.04,0,6,4,0
2023-04-30,2,electronics,13,140.82,1830.66,0,6,4,0
2023-04-30,3,food,54,10.77,581.58,0,6,4,0
2023-04-30,5,clothing,23,41.42,952.66,0,6,4,0
2023-04-30,5,home,16,68.06,1088.96,1,6,4,0
2023-05-01,1,home,17,58.12,988.04,0,0,5,0
2023-05-01,5,food,48,10.73,515.04,0,0,5,0
2023-05-01,5,clothing,33,41.77,1378.41,1,0,5,0
2023-05-01,4,electronics,16,159.95,2559.2,0,0,5,0
2023-05-01,1,food,58,8.39,486.62,0,0,5,0
2023-05-02,4,electronics,13,159.79,2077.27,0,1,5,0
2023-05-02,3,food,40,10.92,436.8,0,1,5,0
2023-05-02,1,sports,11,40.89,449.79,0,1,5,0
2023-05-02,3,electronics,15,177.66,2664.9,0,1,5,0
2023-05-02,1,sports,10,48.6,486.0,1,1,5,0
2023-05-02,2,clothing,22,50.46,1110.12,1,1,5,0
2023-05-02,4,sports,9,50.25,452.25,0,1,5,0
2023-05-02,2,food,50,10.49,524.5,0,1,5,0
2023-05-02,2,electronics,11,161.95,1781.45,0,1,5,0
2023-05-03,4,electronics,17,191.27,3251.59,0,2,5,0
2023-05-03,4,sports,8,43.86,350.88,0,2,5,0
2023-05-03,1,electronics,14,143.05,2002.7,0,2,5,0
2023-05-03,5,clothing,25,45.83,1145.75,0,2,5,0
2023-05-03,2,home,10,67.53,675.3,0,2,5,0
2023-05-03,1,clothing,30,53.74,1612.2,0,2,5,0
2023-05-03,2,food,53,9.29,492.37,0,2,5,0
2023-05-04,4,food,57,8.83,503.31,1,3,5,0
2023-05-04,5,food,44,10.11,444.84,0,3,5,0
2023-05-04,5,food,51,8.17,416.67,0,3,5,0
2023-05-04,2,food,45,12.03,541.35,0,3,5,0
2023-05-04,2,sports,9,65.9,593.1,0,3,5,0
2023-05-04,1,sports,10,53.59,535.9,0,3,5,0
2023-05-04,1,electronics,9,169.29,1523.61,0,3,5,0
2023-05-05,1,sports,10,59.56,595.6,0,4,5,0
2023-05-05,3,sports,11,65.29,718.19,1,4,5,0
2023-05-05,5,electronics,21,172.12,3614.52,0,4,5,0
2023-05-05,1,clothing,32,48.71,1558.72,1,4,5,0
2023-05-05,3,sports,12,57.82,693.84,0,4,5,0
2023-05-05,5,sports,11,49.02,539.22,0,4,5,0
2023-05-05,3,electronics,16,148.69,2379.04,0,4,5,0
2023-05-06,1,clothing,25,46.75,1168.75,0,5,5,0
2023-05-06,5,home,15,69.73,1045.95,1,5,5,0
2023-05-06,2,sports,9,58.36,525.24,0,5,5,0
2023-05-06,4,home,18,73.72,1326.96,0,5,5,0
2023-05-06,4,home,12,63.39,760.68,0,5,5,0
2023-05-06,5,home,6,66.92,401.52,0,5,5,0
2023-05-07,3,sports,15,55.43,831.45,0,6,5,0
2023-05-07,5,sports,12,49.47,593.64,0,6,5,0
2023-05-07,3,food,72,8.75,630.0,0,6,5,0
2023-05-07,1,clothing,35,50.19,1756.65,1,6,5,0
2023-05-07,1,sports,9,42.0,378.0,0,6,5,0
2023-05-07,2,electronics,15,127.48,1912.2,0,6,5,0
2023-05-08,3,electronics,13,173.93,2261.09,0,0,5,0
2023-05-08,5,clothing,23,42.99,988.77,0,0,5,0
2023-05-08,3,clothing,18,35.4,637.2,0,0,5,0
2023-05-08,4,clothing,21,54.54,1145.34,0,0,5,0
2023-05-08,4,clothing,22,41.83,920.26,0,0,5,0
2023-05-08,5,electronics,18,134.47,2420.46,0,0,5,0
2023-05-08,2,food,45,9.9,445.5,0,0,5,0
2023-05-09,4,home,12,55.96,671.52,0,1,5,0
2023-05-09,5,food,49,9.83,481.67,0,1,5,0
2023-05-09,1,clothing,22,56.0,1232.0,1,1,5,0
2023-05-09,1,food,50,10.52,526.0,0,1,5,0
2023-05-09,1,home,15,80.28,1204.2,0,1,5,0
2023-05-09,2,sports,13,44.8,582.4,0,1,5,0
2023-05-10,4,home,14,85.98,1203.72,0,2,5,0
2023-05-10,3,home,5,70.96,354.8,0,2,5,0
2023-05-10,4,food,56,9.09,509.04,0,2,5,0
2023-05-10,4,sports,10,53.39,533.9,0,2,5,0
2023-05-10,3,sports,6,51.72,310.32,0,2,5,0
2023-05-10,5,electronics,19,172.48,3277.12,0,2,5,0
2023-05-10,4,home,11,69.13,760.43,0,2,5,0
2023-05-10,4,home,12,67.71,812.52,0,2,5,0
2023-05-11,5,food,50,11.53,576.5,0,3,5,0
2023-05-11,4,sports,8,50.82,406.56,0,3,5,0
2023-05-11,2,electronics,19,176.46,3352.74,0,3,5,0
2023-05-11,1,home,11,79.2,871.2,0,3,5,0
2023-05-11,4,electronics,17,162.65,2765.05,0,3,5,0
2023-05-12,3,electronics,16,179.59,2873.44,1,4,5,0
2023-05-12,1,clothing,30,46.41,1392.3,0,4,5,0
2023-05-12,5,electronics,14,122.26,1711.64,0,4,5,0
2023-05-12,3,clothing,26,51.42,1336.92,0,4,5,0
2023-05-12,5,clothing,21,58.73,1233.33,0,4,5,0
2023-05-12,4,food,48,10.69,513.12,0,4,5,0
2023-05-12,4,sports,16,54.47,871.52,0,4,5,0
2023-05-12,5,electronics,15,117.35,1760.25,0,4,5,0
2023-05-12,3,sports,10,49.84,498.4,0,4,5,0
2023-05-13,2,sports,12,61.15,733.8,0,5,5,0
2023-05-13,2,food,77,9.73,749.21,1,5,5,0
2023-05-13,1,clothing,27,45.16,1219.32,0,5,5,0
2023-05-13,2,clothing,29,55.99,1623.71,0,5,5,0
2023-05-13,4,food,39,9.82,382.98,0,5,5,0
2023-05-14,5,electronics,17,164.83,2802.11,0,6,5,0
2023-05-14,2,clothing,21,56.91,1195.11,0,6,5,0
2023-05-14,1,clothing,27,43.85,1183.95,0,6,5,0
2023-05-14,4,sports,19,52.3,993.7,0,6,5,0
2023-05-14,5,home,16,88.0,1408.0,0,6,5,0
2023-05-14,4,sports,13,54.19,704.47,0,6,5,0
2023-05-14,2,food,87,8.88,772.56,1,6,5,0
2023-05-14,4,clothing,32,50.83,1626.56,0,6,5,0
2023-05-14,2,food,56,9.48,530.88,0,6,5,0
2023-05-15,2,clothing,23,46.55,1070.65,0,0,5,0
2023-05-15,3,home,14,52.77,738.78,0,0,5,0
2023-05-15,3,sports,6,47.1,282.6,0,0,5,0
2023-05-15,4,food,49,9.55,467.95,0,0,5,0
2023-05-15,1,electronics,21,143.99,3023.79,0,0,5,0
2023-05-15,5,food,56,9.5,532.0,0,0,5,0
2023-05-15,4,sports,10,59.39,593.9,0,0,5,0
2023-05-15,2,food,53,9.86,522.58,0,0,5,0
